Country_code,Region_name,Country,Country (CN),IATA,Airport,Latitude,Longitude
GA,Ogooue-Lolo,Gabon,加彭,LTL,Lastourville ,-0.826667,12.7486
GA,Ogooue-Maritime,Gabon,加彭,AWE,Alowe ,-0.545,9.444
GA,Ogooue-Maritime,Gabon,加彭,BAW,Biawonque ,-0.666667,9.45
GA,Ogooue-Maritime,Gabon,加彭,BGP,Bongo ,-2.1713,10.2088
GA,Ogooue-Maritime,Gabon,加彭,IGE,Tchongorove ,-1.9223,9.3092
GA,Ogooue-Maritime,Gabon,加彭,OMB,Omboue Hospital ,-1.57473,9.26269
GA,Ogooue-Maritime,Gabon,加彭,OUU,Ouanga ,-2.98333,10.3
GA,Ogooue-Maritime,Gabon,加彭,POG,Port-Gentil International ,-0.711739,8.75438
GA,Ogooue-Maritime,Gabon,加彭,WNE,Wora na Yeno ,-1.35,9.33333
GA,Woleu-Ntem,Gabon,加彭,BMM,Bitam ,2.07564,11.4932
GA,Woleu-Ntem,Gabon,加彭,MDV,Medouneu ,1.0085,10.7552
GA,Woleu-Ntem,Gabon,加彭,MVX,Minvoul ,2.15,12.133
GA,Woleu-Ntem,Gabon,加彭,MZC,Mitzic ,0.783,11.55
GA,Woleu-Ntem,Gabon,加彭,OYE,Oyem ,1.54311,11.5814
GB,Buckinghamshire,United Kingdom of Great Britain and Northern Ireland (the),英國,HYC,Wycombe Air Park ,51.6117,-0.808333
GB,Devon,United Kingdom of Great Britain and Northern Ireland (the),英國,PLH,Plymouth City ,50.4228,-4.10583
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,BBP,Bembridge ,50.6781,-1.10944
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,BBS,Blackbushe ,51.3239,-0.8475
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,BEQ,RAF Honington,52.3426,0.772939
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,BEX,RAF Benson,51.6164,-1.09583
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,BHX,Birmingham ,52.4539,-1.74803
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,BLK,Blackpool ,53.7717,-3.02861
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,BOH,Bournemouth ,50.78,-1.8425
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,BQH,London Biggin Hill ,51.3308,0.0325
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,BRS,Bristol ,51.3827,-2.71909
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,BWF,Barrow/Walney Island ,54.1286,-3.2675
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,BZZ,RAF Brize Norton,51.75,-1.58362
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,CAX,Carlisle Lake District ,54.9375,-2.80917
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,CBG,Cambridge ,52.205,0.175
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,CVT,Coventry ,52.3697,-1.47972
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,DSA,Robin Hood  Doncaster Sheffield,53.4805,-1.01066
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,EMA,East Midlands ,52.8311,-1.32806
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,EXT,Exeter International ,50.7344,-3.41389
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,FAB,Farnborough ,51.2758,-0.776333
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,FFD,RAF Fairford,51.6822,-1.79003
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,GBA,Cotswold ,51.6681,-2.05694
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,GLO,Gloucestershire ,51.8942,-2.16722
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,HRT,RAF Linton-on-Ouse,54.0489,-1.25275
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,HUY,Humberside ,53.5744,-0.350833
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,IOM,Isle of Man ,54.0833,-4.62333
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,ISC,St Mary's ,49.9133,-6.29167
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,KNF,RAF Marham,52.6484,0.550692
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,KRH,Redhill Aerodrome,51.2136,-0.138611
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,LBA,Leeds Bradford ,53.8659,-1.66057
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,LCY,London City ,51.5053,0.055278
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,LEQ,Land's End ,50.1028,-5.67056
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,LGW,Gatwick ,51.1481,-0.190278
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,LHB,Bruntingthorpe Aerodrome (Leicester Harboro'/Harbour ),52.4908,-1.1312
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,LHR,Heathrow ,51.4775,-0.461389
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,LKZ,RAF Lakenheath,52.4093,0.561
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,LPL,Liverpool John Lennon ,53.3336,-2.84972
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,LTN,London Luton ,51.8747,-0.368333
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,LYE,RAF Lyneham,51.5051,-1.99343
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,LYX,Lydd  (London Ashford ),50.9561,0.939167
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,MAN,Manchester ,53.3537,-2.27495
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,MHZ,RAF Mildenhall,52.3619,0.486406
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,MME,Teesside International ,54.5092,-1.42941
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,NCL,Newcastle ,55.0375,-1.69167
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,NHT,RAF Northolt,51.553,-0.418167
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,NQT,Nottingham ,52.92,-1.07917
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,NQY,Cornwall  Newquay,50.4406,-4.99541
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,NWI,Norwich International ,52.6758,1.28278
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,ODH,RAF Odiham,51.2341,-0.942825
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,ORM,Sywell Aerodrome,52.3053,-0.793056
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,OXF,Oxford  (London Oxford ),51.8369,-1.32
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,QCY,RAF Coningsby,53.093,-0.166014
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,QFO,Duxford Aerodrome,52.0908,0.131944
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,QLA,Lasham Airfield,51.1872,-1.03361
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,QUG,Chichester/Goodwood ,50.8594,-0.759167
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,QUY,RAF Wyton,52.3572,-0.107833
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,RCS,Rochester ,51.3519,0.503333
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,SEN,London Southend ,51.5703,0.693333
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,SOU,Southampton ,50.9503,-1.3568
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,SQZ,RAF Scampton,53.3078,-0.550833
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,STN,London Stansted ,51.885,0.235
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,UPV,RAF Upavon,51.2862,-1.78202
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,WTN,RAF Waddington,53.1662,-0.523811
GB,England,United Kingdom of Great Britain and Northern Ireland (the),英國,YEO,Royal Naval Air Station Yeovilton,51.0094,-2.63882
GB,Great Britain,United Kingdom of Great Britain and Northern Ireland (the),英國,GCI,Guernsey ,49.4347,-2.60194
GB,Guernsey,United Kingdom of Great Britain and Northern Ireland (the),英國,ACI,Alderney ,49.7067,-2.21444
GB,Kent,United Kingdom of Great Britain and Northern Ireland (the),英國,MSE,Manston ,51.3422,1.34611
GB,Lancashire,United Kingdom of Great Britain and Northern Ireland (the),英國,WRT,Warton Aerodrome,53.745,-2.88389
GB,Northern Ireland,United Kingdom of Great Britain and Northern Ireland (the),英國,BFS,Belfast International ,54.6575,-6.21583
GB,Northern Ireland,United Kingdom of Great Britain and Northern Ireland (the),英國,BHD,George Best Belfast City ,54.6181,-5.8725
GB,Northern Ireland,United Kingdom of Great Britain and Northern Ireland (the),英國,BOL,Ballykelly Airfield (RAF Ballykelly),55.0544,-7.02
GB,Northern Ireland,United Kingdom of Great Britain and Northern Ireland (the),英國,ENK,Enniskillen/St Angelo ,54.3989,-7.65167
GB,Northern Ireland,United Kingdom of Great Britain and Northern Ireland (the),英國,LDY,City of Derry ,55.0428,-7.16111
GB,Rutland,United Kingdom of Great Britain and Northern Ireland (the),英國,OKH,RAF Cottesmore,52.7294,-0.651389
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,ABZ,Aberdeen ,57.2019,-2.19778
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,ADX,RAF Leuchars,56.3729,-2.86844
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,BEB,Benbecula ,57.4811,-7.36278
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,BRR,Barra ,57.0228,-7.44306
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,CAL,Campbeltown  / RAF Machrihanish,55.4372,-5.68639
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,COL,Coll ,56.6019,-6.61778
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,CSA,Colonsay ,56.0575,-6.24306
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,DND,Dundee ,56.4525,-3.02583
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,DOC,Dornoch ,57.869,-4.023
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,EDI,Edinburgh ,55.95,-3.3725
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,EOI,Eday ,59.1906,-2.77222
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,FIE,Fair Isle ,59.5358,-1.62806
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,FOA,Foula Airfield,60.1217,-2.0532
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,FSS,RAF Kinloss,57.6494,-3.56064
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,GLA,Glasgow ,55.8719,-4.43306
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,ILY,Islay  (Glenegedale ),55.6819,-6.25667
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,INV,Inverness ,57.5425,-4.0475
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,KOI,Kirkwall ,58.9578,-2.905
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,LMO,RAF Lossiemouth,57.7052,-3.33917
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,LSI,Sumburgh ,59.8814,-1.29389
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,LWK,Tingwall ,60.1919,-1.24361
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,NDY,Sanday ,59.2503,-2.57667
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,NRL,North Ronaldsay ,59.3675,-2.43444
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,OBN,Oban  (North Connel ),56.4635,-5.39967
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,OUK,Out Skerries ,60.4252,-0.75
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,PIK,Glasgow Prestwick ,55.5094,-4.58667
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,PPW,Papa Westray ,59.3517,-2.90028
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,PSL,Perth  (Scone ),56.4392,-3.37222
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,PSV,Papa Stour ,60.3217,-1.69306
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,SKL,Broadford Airfield,57.2414,-5.90966
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,SOY,Stronsay ,59.1553,-2.64139
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,SYY,Stornoway ,58.2156,-6.33111
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,TRE,Tiree ,56.4992,-6.86917
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,UNT,Baltasound ,60.7469,-0.854722
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,WHS,Whalsay Airstrip,60.3775,-0.925556
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,WIC,Wick ,58.4589,-3.09306
GB,Scotland,United Kingdom of Great Britain and Northern Ireland (the),英國,WRY,Westray ,59.3503,-2.95
GB,South Gloucestershire,United Kingdom of Great Britain and Northern Ireland (the),英國,FZO,Bristol Filton ,51.5194,-2.59361
GB,Wales,United Kingdom of Great Britain and Northern Ireland (the),英國,CEG,Hawarden  (Chester ),53.1781,-2.97778
GB,Wales,United Kingdom of Great Britain and Northern Ireland (the),英國,CWL,Cardiff ,51.3967,-3.34333
GB,Wales,United Kingdom of Great Britain and Northern Ireland (the),英國,HAW,Haverfordwest Aerodrome,51.8331,-4.96111
GB,Wales,United Kingdom of Great Britain and Northern Ireland (the),英國,SWS,Swansea ,51.6053,-4.06783
GB,Wales,United Kingdom of Great Britain and Northern Ireland (the),英國,VLY,Anglesey  / RAF Valley,53.2481,-4.53534
GB,West Sussex,United Kingdom of Great Britain and Northern Ireland (the),英國,ESH,Brighton City ,50.8356,-0.297222
GD,Saint George,Grenada,格瑞那達,GND,Maurice Bishop International ,12.0042,-61.7862
GD,Southern Grenadine Islands,Grenada,格瑞那達,CRU,Lauriston  (Carriacou Island ),12.4761,-61.4728
GE,Abkhazia,Georgia,喬治亞,SUI,Sukhumi Babushara  (Dranda ),42.8582,41.1281
GE,Ajaria,Georgia,喬治亞,BUS,Batumi International  (Alexander Kartveli Batumi Int'l ),41.6103,41.5997
GE,Imereti,Georgia,喬治亞,KUT,David the Builder Kutaisi International ,42.1767,42.4826
GE,Tbilisi,Georgia,喬治亞,TBS,Tbilisi International ,41.6692,44.9547
GF,Guyane,French Guiana,法屬圭亞那,CAY,Cayenne - Felix Eboue ,4.81981,-52.3604
GF,Guyane,French Guiana,法屬圭亞那,GSI,Grand-Santi ,4.28583,-54.3731
GF,Guyane,French Guiana,法屬圭亞那,LDX,Saint-Laurent-du-Maroni ,5.48306,-54.0344
GF,Guyane,French Guiana,法屬圭亞那,MPY,Maripasoula ,3.6575,-54.0372
GF,Guyane,French Guiana,法屬圭亞那,OYP,Saint-Georges-de-l'Oyapock ,3.8976,-51.8041
GF,Guyane,French Guiana,法屬圭亞那,REI,Regina ,4.31472,-52.1317
GF,Guyane,French Guiana,法屬圭亞那,XAU,Saul ,3.61361,-53.2042
GH,Ashanti,Ghana,迦納,KMS,Kumasi ,6.71456,-1.59082
GH,Brong-Ahafo,Ghana,迦納,NYI,Sunyani ,7.36183,-2.32876
GH,Greater Accra,Ghana,迦納,ACC,Kotoka International ,5.60519,-0.166786
GH,Northern,Ghana,迦納,TML,Tamale ,9.55719,-0.863214
GH,Upper West,Ghana,迦納,WZA,Wa ,10.0795,-2.5109
GH,Western,Ghana,迦納,TKD,Takoradi ,4.89606,-1.77476
GI,Gibraltar,Gibraltar,直布羅陀,GIB,Gibraltar International  (North Front ),36.1512,-5.34966
GL,Avannaata Kommunia,Greenland,格陵蘭,AOQ,Aappilattoq Heliport,72.8870,-55.5961
GL,Avannaata Kommunia,Greenland,格陵蘭,IKE,Ikerasak Heliport,70.4981,-51.3031
GL,Avannaata Kommunia,Greenland,格陵蘭,IUI,Innarsuit Heliport,73.2023,-56.0113
GL,Avannaata Kommunia,Greenland,格陵蘭,JAV,Ilulissat ,69.2432,-51.0571
GL,Avannaata Kommunia,Greenland,格陵蘭,JGO,Qeqertarsuaq Heliport,69.2511,-53.5153
GL,Avannaata Kommunia,Greenland,格陵蘭,JQA,Qaarsut  (Uummannaq/Qaarsut ),70.7342,-52.6962
GL,Avannaata Kommunia,Greenland,格陵蘭,JUK,Ukussissat Heliport,71.0512,-51.8842
GL,Avannaata Kommunia,Greenland,格陵蘭,JUV,Upernavik ,72.7902,-56.1306
GL,Avannaata Kommunia,Greenland,格陵蘭,KGQ,Kangersuatsiaq Heliport,72.3811,-55.5363
GL,Avannaata Kommunia,Greenland,格陵蘭,KHQ,Kullorsuaq Heliport,74.5791,-57.2351
GL,Avannaata Kommunia,Greenland,格陵蘭,NAQ,Qaanaaq ,77.4886,-69.3887
GL,Avannaata Kommunia,Greenland,格陵蘭,NIQ,Niaqornat Heliport,70.7896,-53.6562
GL,Avannaata Kommunia,Greenland,格陵蘭,NSQ,Nussuaq Heliport,74.1095,-57.0644
GL,Avannaata Kommunia,Greenland,格陵蘭,PQT,Qeqertaq Heliport,69.9994,-51.3039
GL,Avannaata Kommunia,Greenland,格陵蘭,QUP,Saqqaq Heliport,70.0115,-51.9322
GL,Avannaata Kommunia,Greenland,格陵蘭,SAE,Saattut Keliport,70.8071,-51.6303
GL,Avannaata Kommunia,Greenland,格陵蘭,SRK,Siorapaluk Heliport,77.7864,-70.6384
GL,Avannaata Kommunia,Greenland,格陵蘭,SVR,Savissivik Heliport,76.018,-65.1176
GL,Avannaata Kommunia,Greenland,格陵蘭,THU,Pituffik Space Base,76.5312,-68.7032
GL,Avannaata Kommunia,Greenland,格陵蘭,TQA,Tasiusaq Heliport,73.3735,-56.0620
GL,Avannaata Kommunia,Greenland,格陵蘭,UMD,Uummannaq Heliport,70.6804,-52.1116
GL,Avannaata Kommunia,Greenland,格陵蘭,UPK,Upernavik Kujalleq Heliport,72.1527,-55.5310
GL,Avannaata Kommunia,Greenland,格陵蘭,XIQ,Ilimanaq Heliport,69.0822,-51.1088
GL,Kommune Kujalleq,Greenland,格陵蘭,JJU,Mittarfik Qaqortoq Heliport,60.7156,-46.0299
GL,Kommune Kujalleq,Greenland,格陵蘭,JNN,Nanortalik Heliport,60.1418,-45.2330
GL,Kommune Kujalleq,Greenland,格陵蘭,JNS,Narsaq Heliport,60.9172,-46.0600
GL,Kommune Kujalleq,Greenland,格陵蘭,LLU,Alluitsup Paa Heliport,60.4645,-45.5691
GL,Kommune Kujalleq,Greenland,格陵蘭,QFN,Narsaq Kujalleq Narsarmijit Heliport,60.0051,-44.6579
GL,Kommune Kujalleq,Greenland,格陵蘭,QUV,Aappilattoq-Nanortaliq Heliport,60.1483,-44.2869
GL,Kommune Kujalleq,Greenland,格陵蘭,QUW,Ammassivik Heliport,60.5953,-45.3820
GL,Kommune Kujalleq,Greenland,格陵蘭,UAK,Narsarsuaq ,61.1605,-45.426
GL,Kommune Kujalleq,Greenland,格陵蘭,XEQ,Tasiusaq Heliport,60.1937,-44.8115
GL,Kommune Qeqertalik,Greenland,格陵蘭,JCH,Qasigiannguit Heliport,68.8228,-51.1734
GL,Kommune Qeqertalik,Greenland,格陵蘭,JEG,Aasiaat ,68.7218,-52.7847
GL,Kommune Qeqertalik,Greenland,格陵蘭,QCU,Akunnaaq Heliport,68.7441,-52.3290
GL,Kommune Qeqertalik,Greenland,格陵蘭,QFI,Iginniarfik Heliport,68.1458,-53.1692
GL,Kommune Qeqertalik,Greenland,格陵蘭,QGQ,Attu Heliport,67.9430,-53.6223
GL,Kommune Qeqertalik,Greenland,格陵蘭,QJE,Kitsissuarsuit Heliport,68.8558,-53.1185
GL,Kommune Qeqertalik,Greenland,格陵蘭,QJI,Ikamiut Heliport,68.6321,-51.8337
GL,Kommune Qeqertalik,Greenland,格陵蘭,QMK,Niaqornaarsuk Heliport,68.2342,-52.8546
GL,Kommune Qeqertalik,Greenland,格陵蘭,QPW,Kangaatsiaq Heliport,68.3079,-53.4592
GL,Kommune Qeqertalik,Greenland,格陵蘭,QRY,Ikerasaarsuk Heliport,68.1409,-53.4414
GL,Kommunegarfik Sermersooq,Greenland,格陵蘭,AGM,Tasiilaq Heliport,65.6122,-37.6184
GL,Kommuneqarfik Sermersooq,Greenland,格陵蘭,CNP,Nerlerit Inaat ,70.7431,-22.6505
GL,Kommuneqarfik Sermersooq,Greenland,格陵蘭,GOH,Nuuk ,64.1909,-51.6781
GL,Kommuneqarfik Sermersooq,Greenland,格陵蘭,IOQ,Isortoq Heliport,65.5465,-38.9778
GL,Kommuneqarfik Sermersooq,Greenland,格陵蘭,JFR,Paamiut ,62.0147,-49.6709
GL,Kommuneqarfik Sermersooq,Greenland,格陵蘭,JRK,Arsuk Heliport,61.1768,-48.4198
GL,Kommuneqarfik Sermersooq,Greenland,格陵蘭,KUS,Kulusuk ,65.5736,-37.1236
GL,Kommuneqarfik Sermersooq,Greenland,格陵蘭,KUZ,Kuummiit Heliport,65.8638,-36.9954
GL,Kommuneqarfik Sermersooq,Greenland,格陵蘭,OBY,Ittoqqortoormiit Heliport,70.4881,-21.9716
GL,Kommuneqarfik Sermersooq,Greenland,格陵蘭,SGG,Sermiligaaq Heliport,65.9059,-36.3781
GL,Kommuneqarfik Sermersooq,Greenland,格陵蘭,TQI,Tiniteqilaaq Heliport,65.8920,-37.7833
GL,Qeqqata Kommunia,Greenland,格陵蘭,JHS,Sisimiut ,66.9513,-53.7293
GL,Qeqqata Kommunia,Greenland,格陵蘭,JSU,Maniitsoq ,65.4125,-52.9394
GL,Qeqqata Kommunia,Greenland,格陵蘭,QJG,Itilleq Heliport,66.5791,-53.5014
GL,Qeqqata Kommunia,Greenland,格陵蘭,SFJ,Kangerlussuaq ,67.0122,-50.7116
GL,Qeqqata Kommunia,Greenland,格陵蘭,SZC,Sarfannguit Heliport,66.8964,-52.8657
GM,Banjul,Gambia (the),甘比亞共和國,BJL,Banjul International ,13.338,-16.6522
GN,Boke,Guinea,幾內亞,BKJ,Boke Baralande ,10.9658,-14.2811
GN,Boke,Guinea,幾內亞,SBI,Sambailo ,12.5727,-13.3585
GN,Conakry,Guinea,幾內亞,CKY,Ahmed Sékou Touré International ,9.57689,-13.612
GN,Faranah,Guinea,幾內亞,FAA,Faranah ,10.0355,-10.7698
GN,Faranah,Guinea,幾內亞,FIG,Fria ,10.3506,-13.5692
GN,Kankan,Guinea,幾內亞,GII,Siguiri ,11.433,-9.167
GN,Kankan,Guinea,幾內亞,KNN,Kankan  (Diankana ),10.4484,-9.22876
GN,Labe,Guinea,幾內亞,KSI,Kissidougou ,9.16056,-10.1244
GN,Labe,Guinea,幾內亞,LEK,Tata ,11.3261,-12.2868
GN,Nzerekore,Guinea,幾內亞,MCA,Macenta ,8.48186,-9.52507
GN,Nzerekore,Guinea,幾內亞,NZE,Nzerekore ,7.80602,-8.7018
GP,Guadeloupe,Guadeloupe,法屬瓜地洛普島,BBR,Baillif ,16.0133,-61.7422
GP,Guadeloupe,Guadeloupe,法屬瓜地洛普島,DSD,La Desirade  (Grande-Anse ),16.2969,-61.0844
GP,Guadeloupe,Guadeloupe,法屬瓜地洛普島,GBJ,Marie-Galante  (Les Bases),15.8687,-61.27
GP,Guadeloupe,Guadeloupe,法屬瓜地洛普島,LSS,Les Saintes ,15.8644,-61.5806
GP,Guadeloupe,Guadeloupe,法屬瓜地洛普島,PTP,Pointe-a-Pitre International  (Le Raizet ),16.2653,-61.5318
GP,Guadeloupe,Guadeloupe,法屬瓜地洛普島,SFC,Saint-Francois ,16.2578,-61.2625
GQ,Annobon,Equatorial Guinea,赤道幾內亞,NBN,Annobon Air,-1.41028,5.62194
GQ,Bioko Norte,Equatorial Guinea,赤道幾內亞,SSG,Malabo International  (Saint Isabel ),3.75527,8.70872
GQ,Litoral,Equatorial Guinea,赤道幾內亞,BSG,Bata ,1.90547,9.80568
GQ,Litoral,Equatorial Guinea,赤道幾內亞,OCS,Corisco International ,0.9125,9.3304
GQ,Wele-Nzas,Equatorial Guinea,赤道幾內亞,GEM,President Obiang Nguema International ,1.68533,11.0244
GR,Anatoliki Makedonia kai Thraki,Greece,希臘,AXD,Alexandroupoli  (Dimokritos ),40.8559,25.9563
GR,Anatoliki Makedonia kai Thraki,Greece,希臘,KVA,Kavala International  (Alexander the Great ),40.9133,24.6192
GR,Attiki,Greece,希臘,ATH,Athens International  (Eleftherios Venizelos ),37.9364,23.9445
GR,Attiki,Greece,希臘,KIT,Kithira Island National ,36.2743,23.017
GR,Dytiki Ellada,Greece,希臘,AGQ,Agrinion ,38.602,21.3512
GR,Dytiki Ellada,Greece,希臘,GPA,Araxos ,38.1511,21.4256
GR,Dytiki Ellada,Greece,希臘,PYR,Andravida Air Base,37.9207,21.2926
GR,Dytiki Makedonia,Greece,希臘,KSO,Kastoria National  (Aristotelis ),40.4463,21.2822
GR,Dytiki Makedonia,Greece,希臘,KZI,Kozani National  (Filippos ),40.2861,21.8408
